Data_Note,OrganizationIdentifier,ActivityStartDate,ActivityStartTime.Time,MonitoringLocationIdentifier,TADA.MonitoringLocationName,TADA.MonitoringLocationTypeName,TADA.CharacteristicName,TADA.ResultMeasureValue,TADA.ResultMeasure.MeasureUnitCode,StatisticalBaseCode,TADA.ActivityDepthHeightMeasure.MeasureValue,TADA.ComparableDataIdentifier,TADA.ResultSampleFractionText,TADA.LatitudeMeasure,TADA.LongitudeMeasure,ML_ID,ML_Name,Latitude,Longitude,HUC10_ID,Name_AU,AUID_ATTNS,AU_Type,NavStatus
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-06,11:48:00,USGS-15284000,,STREAM,"STREAM FLOW, INSTANTANEOUS",2719.22959,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,61.6086312,-149.0730432,15284000,,61.608631199999984,-149.0730432,1902040207,Matanuska River,AK_R_2040207_013_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-06,11:49:00,USGS-15284000,,STREAM,STREAM WIDTH MEASURE,32.308800000000005,M,,,STREAM WIDTH MEASURE_NA_NA_M,,61.6086312,-149.0730432,15284000,,61.608631199999984,-149.0730432,1902040207,Matanuska River,AK_R_2040207_013_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-06,11:49:00,USGS-15284000,,STREAM,TEMPERATURE,4.9,DEG C,,,TEMPERATURE_NA_NA_DEG C,,61.6086312,-149.0730432,15284000,,61.608631199999984,-149.0730432,1902040207,Matanuska River,AK_R_2040207_013_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-06,11:49:00,USGS-15284000,,STREAM,"STREAM FLOW, INSTANTANEOUS",2720,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,61.6086312,-149.0730432,15284000,,61.608631199999984,-149.0730432,1902040207,Matanuska River,AK_R_2040207_013_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-06,11:49:00,USGS-15284000,,STREAM,"STREAM FLOW, INSTANTANEOUS",2719.22959,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,61.6086312,-149.0730432,15284000,,61.608631199999984,-149.0730432,1902040207,Matanuska River,AK_R_2040207_013_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-06,11:50:00,USGS-15284000,,STREAM,STREAM WIDTH MEASURE,32.308800000000005,M,,,STREAM WIDTH MEASURE_NA_NA_M,,61.6086312,-149.0730432,15284000,,61.608631199999984,-149.0730432,1902040207,Matanuska River,AK_R_2040207_013_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-06,11:50:00,USGS-15284000,,STREAM,TEMPERATURE,4.9,DEG C,,,TEMPERATURE_NA_NA_DEG C,,61.6086312,-149.0730432,15284000,,61.608631199999984,-149.0730432,1902040207,Matanuska River,AK_R_2040207_013_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-06,11:50:00,USGS-15284000,,STREAM,"STREAM FLOW, INSTANTANEOUS",2720,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,61.6086312,-149.0730432,15284000,,61.608631199999984,-149.0730432,1902040207,Matanuska River,AK_R_2040207_013_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-06,11:50:00,USGS-15284000,,STREAM,"STREAM FLOW, INSTANTANEOUS",2719.22959,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,61.6086312,-149.0730432,15284000,,61.608631199999984,-149.0730432,1902040207,Matanuska River,AK_R_2040207_013_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:17:00,USGS-15292800,,STREAM,STREAM WIDTH MEASURE,31.3944,M,,,STREAM WIDTH MEASURE_NA_NA_M,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:17:00,USGS-15292800,,STREAM,TEMPERATURE,5.9,DEG C,,,TEMPERATURE_NA_NA_DEG C,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:17:00,USGS-15292800,,STREAM,"TEMPERATURE, AIR",6.8,DEG C,,,"TEMPERATURE, AIR_NA_NA_DEG C",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:17:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",440,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:17:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",423.77604,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:18:00,USGS-15292800,,STREAM,STREAM WIDTH MEASURE,31.3944,M,,,STREAM WIDTH MEASURE_NA_NA_M,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:18:00,USGS-15292800,,STREAM,TEMPERATURE,5.9,DEG C,,,TEMPERATURE_NA_NA_DEG C,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:18:00,USGS-15292800,,STREAM,"TEMPERATURE, AIR",6.8,DEG C,,,"TEMPERATURE, AIR_NA_NA_DEG C",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:18:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",440,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:18:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",423.77604,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:19:00,USGS-15292800,,STREAM,STREAM WIDTH MEASURE,31.3944,M,,,STREAM WIDTH MEASURE_NA_NA_M,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:19:00,USGS-15292800,,STREAM,TEMPERATURE,5.9,DEG C,,,TEMPERATURE_NA_NA_DEG C,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:19:00,USGS-15292800,,STREAM,"TEMPERATURE, AIR",6.8,DEG C,,,"TEMPERATURE, AIR_NA_NA_DEG C",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:19:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",440,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:19:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",423.77604,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:20:00,USGS-15292800,,STREAM,STREAM WIDTH MEASURE,31.3944,M,,,STREAM WIDTH MEASURE_NA_NA_M,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:20:00,USGS-15292800,,STREAM,TEMPERATURE,5.9,DEG C,,,TEMPERATURE_NA_NA_DEG C,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:20:00,USGS-15292800,,STREAM,"TEMPERATURE, AIR",6.8,DEG C,,,"TEMPERATURE, AIR_NA_NA_DEG C",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:20:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",440,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:20:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",423.77604,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:21:00,USGS-15292800,,STREAM,STREAM WIDTH MEASURE,31.3944,M,,,STREAM WIDTH MEASURE_NA_NA_M,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:21:00,USGS-15292800,,STREAM,TEMPERATURE,5.9,DEG C,,,TEMPERATURE_NA_NA_DEG C,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:21:00,USGS-15292800,,STREAM,"TEMPERATURE, AIR",6.8,DEG C,,,"TEMPERATURE, AIR_NA_NA_DEG C",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:21:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",440,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:21:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",423.77604,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:22:00,USGS-15292800,,STREAM,STREAM WIDTH MEASURE,31.3944,M,,,STREAM WIDTH MEASURE_NA_NA_M,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:22:00,USGS-15292800,,STREAM,TEMPERATURE,5.9,DEG C,,,TEMPERATURE_NA_NA_DEG C,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:22:00,USGS-15292800,,STREAM,"TEMPERATURE, AIR",6.8,DEG C,,,"TEMPERATURE, AIR_NA_NA_DEG C",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:22:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",440,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:22:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",423.77604,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:23:00,USGS-15292800,,STREAM,STREAM WIDTH MEASURE,31.3944,M,,,STREAM WIDTH MEASURE_NA_NA_M,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:23:00,USGS-15292800,,STREAM,TEMPERATURE,5.8,DEG C,,,TEMPERATURE_NA_NA_DEG C,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:23:00,USGS-15292800,,STREAM,"TEMPERATURE, AIR",6.8,DEG C,,,"TEMPERATURE, AIR_NA_NA_DEG C",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:23:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",440,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:23:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",423.77604,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:24:00,USGS-15292800,,STREAM,STREAM WIDTH MEASURE,31.3944,M,,,STREAM WIDTH MEASURE_NA_NA_M,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:24:00,USGS-15292800,,STREAM,TEMPERATURE,5.9,DEG C,,,TEMPERATURE_NA_NA_DEG C,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:24:00,USGS-15292800,,STREAM,"TEMPERATURE, AIR",6.8,DEG C,,,"TEMPERATURE, AIR_NA_NA_DEG C",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:24:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",440,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:24:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",423.77604,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:25:00,USGS-15292800,,STREAM,STREAM WIDTH MEASURE,31.3944,M,,,STREAM WIDTH MEASURE_NA_NA_M,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:25:00,USGS-15292800,,STREAM,TEMPERATURE,5.9,DEG C,,,TEMPERATURE_NA_NA_DEG C,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:25:00,USGS-15292800,,STREAM,"TEMPERATURE, AIR",6.8,DEG C,,,"TEMPERATURE, AIR_NA_NA_DEG C",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:25:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",440,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:25:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",423.77604,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:26:00,USGS-15292800,,STREAM,STREAM WIDTH MEASURE,31.3944,M,,,STREAM WIDTH MEASURE_NA_NA_M,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:26:00,USGS-15292800,,STREAM,TEMPERATURE,5.9,DEG C,,,TEMPERATURE_NA_NA_DEG C,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:26:00,USGS-15292800,,STREAM,"TEMPERATURE, AIR",6.8,DEG C,,,"TEMPERATURE, AIR_NA_NA_DEG C",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:26:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",440,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:26:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",423.77604,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:27:00,USGS-15292800,,STREAM,STREAM WIDTH MEASURE,31.3944,M,,,STREAM WIDTH MEASURE_NA_NA_M,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:27:00,USGS-15292800,,STREAM,TEMPERATURE,5.9,DEG C,,,TEMPERATURE_NA_NA_DEG C,,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:27:00,USGS-15292800,,STREAM,"TEMPERATURE, AIR",6.8,DEG C,,,"TEMPERATURE, AIR_NA_NA_DEG C",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:27:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",440,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-11,17:27:00,USGS-15292800,,STREAM,"STREAM FLOW, INSTANTANEOUS",423.77604,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.1047619,-150.0597486,15292800,,62.10476189999998,-150.0597486,1902050501,Montana Creek,AK_R_2050501_004,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-12,12:17:00,USGS-15292700,,STREAM,STREAM WIDTH MEASURE,70.104,M,,,STREAM WIDTH MEASURE_NA_NA_M,,62.3464388,-150.019201,15292700,,62.34643879999997,-150.019201,1902050306,Talkeetna River,AK_R_2050306_006,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-12,12:17:00,USGS-15292700,,STREAM,TEMPERATURE,5,DEG C,,,TEMPERATURE_NA_NA_DEG C,,62.3464388,-150.019201,15292700,,62.34643879999997,-150.019201,1902050306,Talkeetna River,AK_R_2050306_006,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-12,12:17:00,USGS-15292700,,STREAM,"TEMPERATURE, AIR",4.4,DEG C,,,"TEMPERATURE, AIR_NA_NA_DEG C",,62.3464388,-150.019201,15292700,,62.34643879999997,-150.019201,1902050306,Talkeetna River,AK_R_2050306_006,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-12,12:17:00,USGS-15292700,,STREAM,"STREAM FLOW, INSTANTANEOUS",4680,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.3464388,-150.019201,15292700,,62.34643879999997,-150.019201,1902050306,Talkeetna River,AK_R_2050306_006,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,USGS-AK,2017-10-12,12:17:00,USGS-15292700,,STREAM,"STREAM FLOW, INSTANTANEOUS",4696.85111,CFS,,,"STREAM FLOW, INSTANTANEOUS_NA_NA_CFS",,62.3464388,-150.019201,15292700,,62.34643879999997,-150.019201,1902050306,Talkeetna River,AK_R_2050306_006,River,Unknown
