AUID_ATTNS,MonitoringLocationTypeName,AU_Type,TADA.CharacteristicName,TADA.ResultMeasure.MeasureUnitCode,n_Samples,n_SampDates,n_Years,Waterbody Type,Fraction,Use,Type,Minimum Assessment Period,Minimum number of data points,Min_Assess_Period_Yrs,Min_Num_Pts,Min_Period_Pass,Min_Data_Pass,Data_Sufficient
AK_B_1010208_002,BEACH Program Site-Ocean,Beach,PH,,25,25,2,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_B_1010208_002,BEACH Program Site-Ocean,Beach,PH,,25,25,2,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_B_1010208_002,BEACH Program Site-Ocean,Beach,PH,,25,25,2,Marine,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_B_1010208_002,BEACH Program Site-Ocean,Beach,"TEMPERATURE, WATER",DEG C,67,49,4,Marine,,Water Supply,,,,,,,,No
AK_B_1010208_002,BEACH Program Site-Ocean,Beach,TURBIDITY,FTU,26,26,2,,,,,,,,,,,No
AK_B_1021109_001,BEACH Program Site-Ocean,Beach,ENTEROCOCCUS,MPN/100ML,40,28,2,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_B_1021109_001,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,41,28,2,Marine,,Aquatic Life,,2 water years,20,2,20,Yes,Yes,Yes
AK_B_1021109_001,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,41,28,2,Marine,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_B_1021109_001,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,41,28,2,Marine,,Secondary Contact Recreation,"15 samples 1st water year, 5 samples 2nd water year. Samples over 90-day period each water year.",2 years,10,2,10,Yes,Yes,Yes
AK_B_1021109_001,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,41,28,2,Marine,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_B_1021109_001,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,41,28,2,Marine,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_B_1021109_001,BEACH Program Site-Ocean,Beach,PH,,28,28,2,Marine,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_B_1021109_001,BEACH Program Site-Ocean,Beach,PH,,28,28,2,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_B_1021109_001,BEACH Program Site-Ocean,Beach,PH,,28,28,2,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_B_1021109_001,BEACH Program Site-Ocean,Beach,PH,,28,28,2,Marine,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_B_1021109_001,BEACH Program Site-Ocean,Beach,"TEMPERATURE, WATER",DEG C,28,28,2,Marine,,Water Supply,,,,,,,,No
AK_B_1021109_001,BEACH Program Site-Ocean,Beach,TURBIDITY,FTU,28,28,2,,,,,,,,,,,No
AK_B_1021109_003,BEACH Program Site-Ocean,Beach,ENTEROCOCCUS,MPN/100ML,40,27,2,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_B_1021109_003,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,41,28,2,Marine,,Aquatic Life,,2 water years,20,2,20,Yes,Yes,Yes
AK_B_1021109_003,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,41,28,2,Marine,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_B_1021109_003,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,41,28,2,Marine,,Secondary Contact Recreation,"15 samples 1st water year, 5 samples 2nd water year. Samples over 90-day period each water year.",2 years,10,2,10,Yes,Yes,Yes
AK_B_1021109_003,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,41,28,2,Marine,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_B_1021109_003,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,41,28,2,Marine,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_B_1021109_003,BEACH Program Site-Ocean,Beach,PH,,28,28,2,Marine,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_B_1021109_003,BEACH Program Site-Ocean,Beach,PH,,28,28,2,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_B_1021109_003,BEACH Program Site-Ocean,Beach,PH,,28,28,2,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_B_1021109_003,BEACH Program Site-Ocean,Beach,PH,,28,28,2,Marine,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_B_1021109_003,BEACH Program Site-Ocean,Beach,"TEMPERATURE, WATER",DEG C,28,28,2,Marine,,Water Supply,,,,,,,,No
AK_B_1021109_003,BEACH Program Site-Ocean,Beach,TURBIDITY,FTU,28,28,2,,,,,,,,,,,No
AK_B_2030218_002,BEACH Program Site-Ocean,Beach,ENTEROCOCCUS,MPN/100ML,72,50,5,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_B_2030218_002,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,72,50,5,Marine,,Aquatic Life,,2 water years,20,2,20,Yes,Yes,Yes
AK_B_2030218_002,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,72,50,5,Marine,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_B_2030218_002,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,72,50,5,Marine,,Secondary Contact Recreation,"15 samples 1st water year, 5 samples 2nd water year. Samples over 90-day period each water year.",2 years,10,2,10,Yes,Yes,Yes
AK_B_2030218_002,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,72,50,5,Marine,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_B_2030218_002,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,72,50,5,Marine,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_B_2030218_002,BEACH Program Site-Ocean,Beach,PH,,5,5,1,Marine,,Aquatic Life,,2 years,10,2,10,No,No,No
AK_B_2030218_002,BEACH Program Site-Ocean,Beach,PH,,5,5,1,Marine,,Primary Contact Recreation,,2 years,10,2,10,No,No,No
AK_B_2030218_002,BEACH Program Site-Ocean,Beach,PH,,5,5,1,Marine,,Secondary Contact Recreation,,2 years,10,2,10,No,No,No
AK_B_2030218_002,BEACH Program Site-Ocean,Beach,PH,,5,5,1,Marine,,Water Supply,,2 years,10,2,10,No,No,No
AK_B_2030218_002,BEACH Program Site-Ocean,Beach,"TEMPERATURE, WATER",DEG C,51,46,5,Marine,,Water Supply,,,,,,,,No
AK_B_2030218_002,BEACH Program Site-Ocean,Beach,TURBIDITY,FTU,19,19,2,,,,,,,,,,,No
AK_B_2030218_003,BEACH Program Site-Ocean,Beach,ENTEROCOCCUS,MPN/100ML,72,50,5,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_B_2030218_003,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,72,50,5,Marine,,Aquatic Life,,2 water years,20,2,20,Yes,Yes,Yes
AK_B_2030218_003,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,72,50,5,Marine,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_B_2030218_003,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,72,50,5,Marine,,Secondary Contact Recreation,"15 samples 1st water year, 5 samples 2nd water year. Samples over 90-day period each water year.",2 years,10,2,10,Yes,Yes,Yes
AK_B_2030218_003,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,72,50,5,Marine,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_B_2030218_003,BEACH Program Site-Ocean,Beach,FECAL COLIFORM,MPN/100ML,72,50,5,Marine,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_B_2030218_003,BEACH Program Site-Ocean,Beach,PH,,5,5,1,Marine,,Aquatic Life,,2 years,10,2,10,No,No,No
AK_B_2030218_003,BEACH Program Site-Ocean,Beach,PH,,5,5,1,Marine,,Primary Contact Recreation,,2 years,10,2,10,No,No,No
AK_B_2030218_003,BEACH Program Site-Ocean,Beach,PH,,5,5,1,Marine,,Secondary Contact Recreation,,2 years,10,2,10,No,No,No
AK_B_2030218_003,BEACH Program Site-Ocean,Beach,PH,,5,5,1,Marine,,Water Supply,,2 years,10,2,10,No,No,No
AK_B_2030218_003,BEACH Program Site-Ocean,Beach,"TEMPERATURE, WATER",DEG C,56,48,5,Marine,,Water Supply,,,,,,,,No
AK_B_2030218_003,BEACH Program Site-Ocean,Beach,TURBIDITY,FTU,16,16,2,,,,,,,,,,,No
AK_B_3030311_001,Estuary,Beach,ENTEROCOCCUS,MPN/100ML,7,7,1,Marine,,Primary Contact Recreation,,2 years,10,2,10,No,No,No
AK_B_3030311_001,Estuary,Beach,FECAL COLIFORM,#/100ML,7,7,1,Marine,,Aquatic Life,,2 water years,20,2,20,No,No,No
AK_B_3030311_001,Estuary,Beach,FECAL COLIFORM,#/100ML,7,7,1,Marine,,Secondary Contact Recreation,,2 water years,10,2,10,No,No,No
AK_B_3030311_001,Estuary,Beach,FECAL COLIFORM,#/100ML,7,7,1,Marine,,Secondary Contact Recreation,"15 samples 1st water year, 5 samples 2nd water year. Samples over 90-day period each water year.",2 years,10,2,10,No,No,No
AK_B_3030311_001,Estuary,Beach,FECAL COLIFORM,#/100ML,7,7,1,Marine,,Water Supply,,2 water years,10,2,10,No,No,No
AK_B_3030311_001,Estuary,Beach,FECAL COLIFORM,#/100ML,7,7,1,Marine,,Water Supply,,2 years,10,2,10,No,No,No
AK_B_3030311_001,Estuary,Beach,"TEMPERATURE, WATER",DEG C,7,7,1,Marine,,Water Supply,,,,,,,,No
AK_B_3030311_002,Estuary,Beach,ENTEROCOCCUS,MPN/100ML,7,7,1,Marine,,Primary Contact Recreation,,2 years,10,2,10,No,No,No
AK_B_3030311_002,Estuary,Beach,FECAL COLIFORM,#/100ML,7,7,1,Marine,,Aquatic Life,,2 water years,20,2,20,No,No,No
AK_B_3030311_002,Estuary,Beach,FECAL COLIFORM,#/100ML,7,7,1,Marine,,Secondary Contact Recreation,,2 water years,10,2,10,No,No,No
AK_B_3030311_002,Estuary,Beach,FECAL COLIFORM,#/100ML,7,7,1,Marine,,Secondary Contact Recreation,"15 samples 1st water year, 5 samples 2nd water year. Samples over 90-day period each water year.",2 years,10,2,10,No,No,No
AK_B_3030311_002,Estuary,Beach,FECAL COLIFORM,#/100ML,7,7,1,Marine,,Water Supply,,2 water years,10,2,10,No,No,No
AK_B_3030311_002,Estuary,Beach,FECAL COLIFORM,#/100ML,7,7,1,Marine,,Water Supply,,2 years,10,2,10,No,No,No
AK_B_3030311_002,Estuary,Beach,"TEMPERATURE, WATER",DEG C,7,7,1,Marine,,Water Supply,,,,,,,,No
AK_B_3030311_003,Estuary,Beach,ENTEROCOCCUS,MPN/100ML,7,7,1,Marine,,Primary Contact Recreation,,2 years,10,2,10,No,No,No
AK_B_3030311_003,Estuary,Beach,FECAL COLIFORM,#/100ML,7,7,1,Marine,,Aquatic Life,,2 water years,20,2,20,No,No,No
AK_B_3030311_003,Estuary,Beach,FECAL COLIFORM,#/100ML,7,7,1,Marine,,Secondary Contact Recreation,,2 water years,10,2,10,No,No,No
AK_B_3030311_003,Estuary,Beach,FECAL COLIFORM,#/100ML,7,7,1,Marine,,Secondary Contact Recreation,"15 samples 1st water year, 5 samples 2nd water year. Samples over 90-day period each water year.",2 years,10,2,10,No,No,No
AK_B_3030311_003,Estuary,Beach,FECAL COLIFORM,#/100ML,7,7,1,Marine,,Water Supply,,2 water years,10,2,10,No,No,No
AK_B_3030311_003,Estuary,Beach,FECAL COLIFORM,#/100ML,7,7,1,Marine,,Water Supply,,2 years,10,2,10,No,No,No
AK_B_3030311_003,Estuary,Beach,"TEMPERATURE, WATER",DEG C,7,7,1,Marine,,Water Supply,,,,,,,,No
AK_L_2030212_001,Lake,Lake,ALUMINUM,UG/L,6,3,2,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,ALUMINUM,UG/L,6,3,2,Freshwater,Total Recoverable,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_L_2030212_001,Lake,Lake,ALUMINUM,UG/L,6,3,2,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_L_2030212_001,Lake,Lake,ALUMINUM,UG/L,6,3,2,Freshwater,Total Recoverable,Water Supply,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,CADMIUM,UG/L,6,3,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,CADMIUM,UG/L,6,3,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_L_2030212_001,Lake,Lake,CADMIUM,UG/L,6,3,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_L_2030212_001,Lake,Lake,CADMIUM,UG/L,6,3,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,COPPER,UG/L,12,3,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,COPPER,UG/L,12,3,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_L_2030212_001,Lake,Lake,COPPER,UG/L,12,3,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_L_2030212_001,Lake,Lake,COPPER,UG/L,12,3,2,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,COPPER,UG/L,12,3,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,DISSOLVED OXYGEN (DO),MG/L,8,4,2,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,DISSOLVED OXYGEN (DO),MG/L,8,4,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,DISSOLVED OXYGEN (DO),MG/L,8,4,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,LEAD,UG/L,6,3,2,Freshwater,Dissolved,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,LEAD,UG/L,6,3,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_L_2030212_001,Lake,Lake,LEAD,UG/L,6,3,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,PH,,21,4,2,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,PH,,21,4,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,PH,,21,4,2,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,PH,,21,4,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,SELENIUM,UG/L,6,3,2,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,SELENIUM,UG/L,6,3,2,Freshwater,Total Recoverable,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_L_2030212_001,Lake,Lake,SELENIUM,UG/L,6,3,2,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_L_2030212_001,Lake,Lake,SELENIUM,UG/L,6,3,2,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,SELENIUM,UG/L,6,3,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,"TEMPERATURE, WATER",DEG C,8,4,2,Freshwater,,Aquatic Life,,,,,,,,No
AK_L_2030212_001,Lake,Lake,"TEMPERATURE, WATER",DEG C,8,4,2,Freshwater,,Primary Contact Recreation,,,,,,,,No
AK_L_2030212_001,Lake,Lake,"TEMPERATURE, WATER",DEG C,8,4,2,Freshwater,,Water Supply,,,,,,,,No
AK_L_2030212_001,Lake,Lake,TOTAL DISSOLVED SOLIDS,UG/KG,8,4,2,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,TOTAL DISSOLVED SOLIDS,UG/KG,8,4,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,TOTAL DISSOLVED SOLIDS,UG/L,4,3,2,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,TOTAL DISSOLVED SOLIDS,UG/L,4,3,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,TURBIDITY,FTU,7,4,2,Freshwater,,Primary Contact Recreation,,2 years,20 days,2,20,Yes,No,No
AK_L_2030212_001,Lake,Lake,ZINC,UG/L,5,3,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_L_2030212_001,Lake,Lake,ZINC,UG/L,5,3,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,ZINC,UG/L,5,3,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_L_2030212_001,Lake,Lake,ZINC,UG/L,5,3,2,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,No,No
AK_L_2030212_001,Lake,Lake,ZINC,UG/L,5,3,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,No,No
AK_L_2040106_003,Lake,Lake,FECAL COLIFORM,MPN/100ML,15,10,2,Freshwater,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_L_2040106_003,Lake,Lake,FECAL COLIFORM,MPN/100ML,15,10,2,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_L_2040106_003,Lake,Lake,FECAL COLIFORM,MPN/100ML,15,10,2,Freshwater,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_L_2040106_003,Lake,Lake,FECAL COLIFORM,MPN/100ML,15,10,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_L_2040108_055,Lake,Lake,FECAL COLIFORM,MPN/100ML,20,11,2,Freshwater,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_L_2040108_055,Lake,Lake,FECAL COLIFORM,MPN/100ML,20,11,2,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_L_2040108_055,Lake,Lake,FECAL COLIFORM,MPN/100ML,20,11,2,Freshwater,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_L_2040108_055,Lake,Lake,FECAL COLIFORM,MPN/100ML,20,11,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_L_2040108_060,Lake,Lake,FECAL COLIFORM,MPN/100ML,20,10,2,Freshwater,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_L_2040108_060,Lake,Lake,FECAL COLIFORM,MPN/100ML,20,10,2,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_L_2040108_060,Lake,Lake,FECAL COLIFORM,MPN/100ML,20,10,2,Freshwater,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_L_2040108_060,Lake,Lake,FECAL COLIFORM,MPN/100ML,20,10,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_L_2040108_063,Lake,Lake,ESCHERICHIA COLI,#/100ML,10,10,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_L_2040108_063,Lake,Lake,FECAL COLIFORM,MPN/100ML,10,10,2,Freshwater,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_L_2040108_063,Lake,Lake,FECAL COLIFORM,MPN/100ML,10,10,2,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_L_2040108_063,Lake,Lake,FECAL COLIFORM,MPN/100ML,10,10,2,Freshwater,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_L_2040108_063,Lake,Lake,FECAL COLIFORM,MPN/100ML,10,10,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030609_003,Lake,Lake,DISSOLVED OXYGEN (DO),MG/L,10,10,2,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030609_003,Lake,Lake,DISSOLVED OXYGEN (DO),MG/L,10,10,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030609_003,Lake,Lake,DISSOLVED OXYGEN (DO),MG/L,10,10,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030609_003,Lake,Lake,PH,,30,10,2,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030609_003,Lake,Lake,PH,,30,10,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030609_003,Lake,Lake,PH,,30,10,2,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030609_003,Lake,Lake,PH,,30,10,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030609_003,Lake,Lake,"TEMPERATURE, WATER",DEG C,10,10,2,Freshwater,,Aquatic Life,,,,,,,,No
AK_L_8030609_003,Lake,Lake,"TEMPERATURE, WATER",DEG C,10,10,2,Freshwater,,Primary Contact Recreation,,,,,,,,No
AK_L_8030609_003,Lake,Lake,"TEMPERATURE, WATER",DEG C,10,10,2,Freshwater,,Water Supply,,,,,,,,No
AK_L_8030609_003,Lake,Lake,TOTAL DISSOLVED SOLIDS,UG/KG,10,10,2,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030609_003,Lake,Lake,TOTAL DISSOLVED SOLIDS,UG/KG,10,10,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030609_003,Lake,Lake,TURBIDITY,FTU,5,5,2,Freshwater,,Primary Contact Recreation,,2 years,20 days,2,20,Yes,No,No
AK_L_8030709_001,Lake,Lake,DISSOLVED OXYGEN (DO),MG/L,9,9,2,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_L_8030709_001,Lake,Lake,DISSOLVED OXYGEN (DO),MG/L,9,9,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_L_8030709_001,Lake,Lake,DISSOLVED OXYGEN (DO),MG/L,9,9,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_L_8030709_001,Lake,Lake,ESCHERICHIA COLI,#/100ML,10,10,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030709_001,Lake,Lake,FECAL COLIFORM,MPN/100ML,11,10,2,Freshwater,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_L_8030709_001,Lake,Lake,FECAL COLIFORM,MPN/100ML,11,10,2,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030709_001,Lake,Lake,FECAL COLIFORM,MPN/100ML,11,10,2,Freshwater,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_L_8030709_001,Lake,Lake,FECAL COLIFORM,MPN/100ML,11,10,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030709_001,Lake,Lake,PH,,30,10,2,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030709_001,Lake,Lake,PH,,30,10,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030709_001,Lake,Lake,PH,,30,10,2,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030709_001,Lake,Lake,PH,,30,10,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030709_001,Lake,Lake,"TEMPERATURE, WATER",DEG C,10,10,2,Freshwater,,Aquatic Life,,,,,,,,No
AK_L_8030709_001,Lake,Lake,"TEMPERATURE, WATER",DEG C,10,10,2,Freshwater,,Primary Contact Recreation,,,,,,,,No
AK_L_8030709_001,Lake,Lake,"TEMPERATURE, WATER",DEG C,10,10,2,Freshwater,,Water Supply,,,,,,,,No
AK_L_8030709_001,Lake,Lake,TOTAL DISSOLVED SOLIDS,UG/KG,10,10,2,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030709_001,Lake,Lake,TOTAL DISSOLVED SOLIDS,UG/KG,10,10,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_L_8030709_001,Lake,Lake,TURBIDITY,FTU,3,3,2,Freshwater,,Primary Contact Recreation,,2 years,20 days,2,20,Yes,No,No
AK_M_1010204_006,Ocean,Marine,COPPER,UG/L,32,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_M_1010204_006,Ocean,Marine,COPPER,UG/L,32,3,3,Marine,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,No,No
AK_M_1010204_006,Ocean,Marine,COPPER,UG/L,32,3,3,Marine,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_M_1010204_006,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,64,3,3,Marine,,Aquatic Life,,2 years,10,2,10,Yes,No,No
AK_M_1010204_006,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,64,3,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1010204_006,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,64,3,3,Marine,,Secondary Contact Recreation,,2 years,10,2,10,Yes,No,No
AK_M_1010204_006,Ocean,Marine,DISSOLVED OXYGEN (DO),MG/L,64,3,3,Marine,,Water Supply,,2 years,10,2,10,Yes,No,No
AK_M_1010204_006,Ocean,Marine,ENTEROCOCCUS,MPN/100ML,80,15,3,Marine,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_M_1010204_006,Ocean,Marine,FECAL COLIFORM,MPN/100ML,80,15,3,Marine,,Aquatic Life,,2 water years,20,2,20,Yes,No,No
AK_M_1010204_006,Ocean,Marine,FECAL COLIFORM,MPN/100ML,80,15,3,Marine,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
