OrganizationIdentifier,MonitoringLocationIdentifier,ML_ID,ML_Name,Latitude,Longitude,HUC10_ID,Name_AU,AUID_ATTNS,Type,NavStatus
USFWS,USFWS_ALASKA-602925150504200,6.03E+14,FUN05,60.490203,-150.844948,1902030217,Funny River,AK_R_2030217_001,River,Navigable
USFWS,USFWS_ALASKA-603433150404000,6.03E+14,MOS09,60.5757459,-150.6776473,1902030216,Moose River,AK_R_2030216_002,River,Navigable
USFWS,USFWS_ALASKA-603940150152000,6.04E+14,MRY03,60.66110278,-150.2556916,1902030206,Mystery Creek,AK_R_2030206_003,River,Navigable
USFWS,USFWS_ALASKA-604231150515600,6.04E+14,SWR06,60.708492,-150.865515,1902030208,Swanson River,AK_R_2030208_002,River,Navigable
USFWS,USFWS_ALASKA-604300150141300,6.04E+14,UCH04,60.71666111,-150.2368611,1902030206,Chickaloon River,AK_R_2030206_001,River,Navigable
AKDECWQ,AKDECWQ-Schoenbar,Schoenbar,Schoenbar Creek,55.34566,-131.63729,1901010204,Schoenbar Creek,AK_R_1010204_009,River,Navigable
AKDECWQ,AKDECWQ-KC01B,KC01B,Ketchikan Creek-01B,55.34397,-131.63255,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Navigable
AKDECWQ,AKDECWQ-SK09_HSLP,SK09_HSLP,Skagway 02,59.45012629,-135.3267052,1901030305,Skagway Harbor (entire harbor area),AK_M_1030305_004,Marine,Navigable
AKDECWQ,AKDECWQ-SK10_HSLP,SK10_HSLP,Skagway 06,59.4506979,-135.3335537,1901030305,Skagway Harbor (entire harbor area),AK_M_1030305_004,Marine,Navigable
AKDECWQ,AKDECWQ-WR07_HSLP,WR07_HSLP,Wrangell 06,56.43319137,-132.375715,1901020902,Shoemaker Bay - Wrangell South,AK_M_1020902_005,Marine,Navigable
AKDECWQ,AKDECWQ-SK08_HSLP,SK08_HSLP,Skagway 01,59.45107373,-135.3507917,1901030305,Taiya Inlet,AK_M_1030305_002,Marine,Navigable
AKDECWQ,AKDECWQ-PE07_HSLP,PE07_HSLP,Petersburg 06,56.76435225,-132.9700073,1901021010,Wrangell Narrows,AK_M_1021010_005,Marine,Navigable
AKDECWQ,AKDECWQ-HO09_HSLP,HO09_HSLP,Hoonah 09,58.10324846,-135.4733078,1901021109,Port Fredrick-Frontal Icy Strait,AK_M_1021109_000,Marine,Navigable
AKDECWQ,AKDECWQ-WR08_HSLP,WR08_HSLP,Wrangell 02,56.41358499,-132.3518367,1901020902,Shoemaker Bay - Wrangell South,AK_M_1020902_005,Marine,Navigable
