ASSESSMENT_UNIT_ID,PARAM_NAME,PARAM_USE_NAME,PARAM_STATUS_NAME,PARAM_ATTAINMENT_CODE,PARAM_TREND,PARAM_COMMENT,PARAM_AGENCY_CODE,PARAM_POLLUTANT_INDICATOR,PARAM_YEAR_LISTED,PARAM_TARGET_TMDL_DATE,PARAM_EXPECTED_TO_ATTAIN,PARAM_PRIORITY_RANKING,PARAM_CONSENT_DECREE_CYCLE,PARAM_ALT_LISTING_ID,PARAM_ORG_QUALIFIER_FLAG,PARAM_DELISTING_REASON,PARAM_DELISTING_COMMENT,PARAM_DELISTING_AGENCY
AK_B_1010205_001,ENTEROCOCCUS,MARINE / WATER RECREATION / CONTACT RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_1010205_001,PH,MARINE / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010205_001,TURBIDITY,MARINE / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010205_001,FECAL COLIFORM,MARINE / WATER RECREATION / SECONDARY RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_1010205_001,FECAL COLIFORM,MARINE / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_1010205_001,PH,MARINE / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010205_001,TURBIDITY,MARINE / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010205_001,FECAL COLIFORM,MARINE / WATER SUPPLY / AQUACULTURE,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_1010205_001,FECAL COLIFORM,MARINE / WATER SUPPLY / AQUACULTURE,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_1010205_001,FECAL COLIFORM,MARINE / WATER SUPPLY / INDUSTRIAL,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_1010205_001,FECAL COLIFORM,MARINE / WATER SUPPLY / INDUSTRIAL,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_1010205_001,FECAL COLIFORM,MARINE / WATER SUPPLY / SEAFOOD PROCESSING,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_1010205_001,FECAL COLIFORM,MARINE / WATER SUPPLY / SEAFOOD PROCESSING,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_1010205_001,PH,MARINE / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010205_001,PH,MARINE / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010205_001,PH,MARINE / WATER SUPPLY / SEAFOOD PROCESSING,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010205_001,TURBIDITY,MARINE / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_001,FECAL COLIFORM,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_001,PH,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_001,ENTEROCOCCUS,MARINE / WATER RECREATION / CONTACT RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_001,PH,MARINE / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_001,TURBIDITY,MARINE / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_001,FECAL COLIFORM,MARINE / WATER RECREATION / SECONDARY RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_001,PH,MARINE / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_001,TURBIDITY,MARINE / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_001,FECAL COLIFORM,MARINE / WATER SUPPLY / AQUACULTURE,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_001,FECAL COLIFORM,MARINE / WATER SUPPLY / INDUSTRIAL,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_001,FECAL COLIFORM,MARINE / WATER SUPPLY / SEAFOOD PROCESSING,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_001,PH,MARINE / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_001,PH,MARINE / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_001,PH,MARINE / WATER SUPPLY / SEAFOOD PROCESSING,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_001,TURBIDITY,MARINE / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_002,FECAL COLIFORM,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_002,PH,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_002,ENTEROCOCCUS,MARINE / WATER RECREATION / CONTACT RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_002,PH,MARINE / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_002,TURBIDITY,MARINE / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_002,FECAL COLIFORM,MARINE / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_002,PH,MARINE / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_002,TURBIDITY,MARINE / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_002,FECAL COLIFORM,MARINE / WATER SUPPLY / AQUACULTURE,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_002,FECAL COLIFORM,MARINE / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_002,FECAL COLIFORM,MARINE / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_002,FECAL COLIFORM,MARINE / WATER SUPPLY / SEAFOOD PROCESSING,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_002,PH,MARINE / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_002,PH,MARINE / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_002,PH,MARINE / WATER SUPPLY / SEAFOOD PROCESSING,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_1010208_002,TURBIDITY,MARINE / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_2030218_002,FECAL COLIFORM,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_2030218_002,PH,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_2030218_002,ENTEROCOCCUS,MARINE / WATER RECREATION / CONTACT RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_2030218_002,PH,MARINE / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_2030218_002,TURBIDITY,MARINE / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_2030218_002,FECAL COLIFORM,MARINE / WATER RECREATION / SECONDARY RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_2030218_002,FECAL COLIFORM,MARINE / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_2030218_002,PH,MARINE / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_2030218_002,TURBIDITY,MARINE / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_2030218_002,FECAL COLIFORM,MARINE / WATER SUPPLY / AQUACULTURE,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_2030218_002,FECAL COLIFORM,MARINE / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_2030218_002,FECAL COLIFORM,MARINE / WATER SUPPLY / INDUSTRIAL,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_2030218_002,FECAL COLIFORM,MARINE / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_B_2030218_002,FECAL COLIFORM,MARINE / WATER SUPPLY / SEAFOOD PROCESSING,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_2030218_002,PH,MARINE / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_2030218_002,TURBIDITY,MARINE / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_2030218_003,FECAL COLIFORM,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_2030218_003,PH,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_2030218_003,ENTEROCOCCUS,MARINE / WATER RECREATION / CONTACT RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_2030218_003,PH,MARINE / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_2030218_003,TURBIDITY,MARINE / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_2030218_003,FECAL COLIFORM,MARINE / WATER RECREATION / SECONDARY RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_2030218_003,PH,MARINE / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_2030218_003,TURBIDITY,MARINE / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_2030218_003,FECAL COLIFORM,MARINE / WATER SUPPLY / AQUACULTURE,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_2030218_003,FECAL COLIFORM,MARINE / WATER SUPPLY / INDUSTRIAL,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_2030218_003,FECAL COLIFORM,MARINE / WATER SUPPLY / SEAFOOD PROCESSING,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_B_2030218_003,PH,MARINE / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_2030218_003,TURBIDITY,MARINE / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_3030311_001,FECAL COLIFORM,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_3030311_001,ENTEROCOCCUS,MARINE / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_3030311_001,FECAL COLIFORM,MARINE / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_3030311_001,FECAL COLIFORM,MARINE / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_3030311_002,FECAL COLIFORM,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_3030311_002,ENTEROCOCCUS,MARINE / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_3030311_002,FECAL COLIFORM,MARINE / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_3030311_002,FECAL COLIFORM,MARINE / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_3030311_003,FECAL COLIFORM,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_3030311_003,ENTEROCOCCUS,MARINE / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_3030311_003,FECAL COLIFORM,MARINE / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_B_3030311_003,FECAL COLIFORM,MARINE / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_L_2040106_003,FECAL COLIFORM,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_2040106_003,FECAL COLIFORM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_2040106_003,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_2040106_003,FECAL COLIFORM,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_2040106_003,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_055,FECAL COLIFORM,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_055,FECAL COLIFORM,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_055,FECAL COLIFORM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_055,FECAL COLIFORM,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_055,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_055,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / AQUACULTURE,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_055,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_055,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_060,FECAL COLIFORM,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_060,FECAL COLIFORM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_060,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_060,FECAL COLIFORM,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_060,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_063,ESCHERICHIA COLI,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_063,FECAL COLIFORM,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_063,FECAL COLIFORM,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_063,FECAL COLIFORM,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_063,FECAL COLIFORM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_063,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / AQUACULTURE,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_063,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_063,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_2040108_063,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,DISSOLVED OXYGEN (DO),"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,TOTAL DISSOLVED SOLIDS,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,PH,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,PH,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,TURBIDITY,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_L_8030609_003,DISSOLVED OXYGEN (DO),FRESHWATER / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,PH,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,PH,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,TURBIDITY,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_L_8030609_003,DISSOLVED OXYGEN (DO),FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,PH,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,TURBIDITY,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_L_8030609_003,DISSOLVED OXYGEN (DO),FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,DISSOLVED OXYGEN (DO),FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,TOTAL DISSOLVED SOLIDS,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,TOTAL DISSOLVED SOLIDS,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,PH,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,PH,FRESHWATER / WATER SUPPLY / AQUACULTURE,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,PH,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,PH,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030609_003,TURBIDITY,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_L_8030709_001,TOTAL DISSOLVED SOLIDS,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,PH,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,DISSOLVED OXYGEN (DO),"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_L_8030709_001,TURBIDITY,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_L_8030709_001,ESCHERICHIA COLI,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,ESCHERICHIA COLI,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,PH,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,DISSOLVED OXYGEN (DO),FRESHWATER / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_L_8030709_001,TURBIDITY,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_L_8030709_001,FECAL COLIFORM,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,FECAL COLIFORM,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,PH,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,TURBIDITY,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_L_8030709_001,FECAL COLIFORM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,FECAL COLIFORM,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / AQUACULTURE,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,TOTAL DISSOLVED SOLIDS,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,TOTAL DISSOLVED SOLIDS,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,PH,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,PH,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,PH,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_L_8030709_001,DISSOLVED OXYGEN (DO),FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_L_8030709_001,TURBIDITY,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_1010204_006,FECAL COLIFORM,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_1010204_006,DISSOLVED OXYGEN (DO),"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_1010204_006,PH,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_1010204_006,COPPER,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_1010204_006,NICKEL,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_1010204_006,ZINC,"MARINE / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_M_1010204_006,ENTEROCOCCUS,MARINE / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_M_1010204_006,DISSOLVED OXYGEN (DO),MARINE / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
